Epoch;Acc;val_acc;Loss_train;Loss_test;
0;83.01453590393066;72.91666865348816;3.2683900821211993;0.15413017570972443;
1;82.8105092048645;70.06369233131409;3.260085391682102;0.8067523241043091;
2;83.04004073143005;78.98089289665222;3.2345574031645956;1.2300419807434082;
3;82.78500437736511;84.07643437385559;3.2253779971578296;0.17577247321605682;
4;82.52996802330017;73.4375;3.2170915700926583;0.18099766969680786;
5;83.64415168762207;70.70063948631287;3.16386793890307;0.6524057984352112;
6;83.99587273597717;79.61783409118652;3.0987269176178884;1.0133728981018066;
7;83.80514979362488;84.07643437385559;3.1039499461848465;0.15627160668373108;
8;83.95817279815674;73.4375;3.0136635144186763;0.15487968921661377;
9;84.39173698425293;68.78980994224548;3.003429151925163;0.7852672338485718;
10;84.79979634284973;78.34395170211792;2.969579822705188;1.314589500427246;
11;85.2318525314331;84.07643437385559;2.8999937542023195;0.08665526658296585;
12;85.10583639144897;71.35416865348816;2.877370005362909;0.10896588861942291;
13;85.53427457809448;64.33120965957642;2.786070885196809;0.9042607545852661;
14;86.03510856628418;75.79618096351624;2.776686681012364;1.7858173847198486;
15;85.7689380645752;82.80254602432251;2.747661532689284;0.059219107031822205;
16;87.5;68.22916865348816;2.556630705633471;0.09403471648693085;
17;87.22264766693115;59.87260937690735;2.621589441622924;1.4540743827819824;
18;88.43572735786438;75.15923380851746;2.3747192243355477;2.2447290420532227;
19;87.55419254302979;80.8917224407196;2.5380603552655097;0.04136045277118683;
20;89.26294445991516;66.66666865348816;2.2628966467443155;0.09767448902130127;
21;89.82402682304382;60.50955653190613;2.1804923972314914;2.102778673171997;
22;89.49247598648071;74.52229261398315;2.1459248291993136;3.799304485321045;
23;90.07906317710876;79.61783409118652;2.005365123130995;0.02322344481945038;
