Epoch;Acc;val_acc;Loss_train;Loss_test;
0;91.75451397895813;89.19270634651184;0.33256280604682675;0.010926610790193081;
1;92.6931381225586;88.12848925590515;0.30400204524451646;0.006392196752130985;
2;93.47292184829712;87.70949840545654;0.2946832085989873;0.050616778433322906;
3;93.81949305534363;87.56983280181885;0.2779708558127338;0.0037857433781027794;
4;94.07942295074463;87.29050159454346;0.27479797804829015;0.00853133387863636;
5;94.51263546943665;87.15083599090576;0.26963738696239486;0.0005869269371032715;
6;94.19494867324829;87.15083599090576;0.27176448798782127;0.002607556991279125;
7;94.74368095397949;87.01117038726807;0.2570623998951826;0.016505492851138115;
8;94.51263546943665;87.15083599090576;0.25405925823893355;0.0019328314810991287;
9;95.19133567810059;87.01117038726807;0.2429988716612654;0.0024681624490767717;
10;94.830322265625;87.01117038726807;0.2504571892982786;6.421532154083252;
11;94.84476447105408;92.4580991268158;0.2424571623139433;8.741682052612305;
12;95.22021412849426;94.27374005317688;0.23337053470232857;0.00019570068980101496;
13;95.13357281684875;87.890625;0.24192289597290947;0.0027349027805030346;
14;94.87364888191223;87.01117038726807;0.25153972494903454;0.002050398848950863;
15;95.03248929977417;87.01117038726807;0.23836730134831438;0.0325644388794899;
16;95.13357281684875;87.29050159454346;0.22987275349964734;0.0010158463846892118;
17;95.42238116264343;87.15083599090576;0.22280506664665167;0.0040661925449967384;
18;95.69675326347351;87.15083599090576;0.22658353659865657;0.00016607446013949811;
19;95.2779769897461;87.15083599090576;0.2376407138949482;0.0010077666956931353;
20;95.40794491767883;87.15083599090576;0.23536929863831196;0.012048039585351944;
21;95.61353325843811;87.15083599090576;0.23125588036048303;0.0007435271400026977;
22;95.73756456375122;87.15083599090576;0.2134760407373799;0.0012761232210323215;
23;95.39850950241089;87.15083599090576;0.22701445020256786;7.164545059204102;
24;95.49025297164917;92.59776473045349;0.23412929430001345;9.63266372680664;
25;95.92779874801636;94.41340565681458;0.2116352598116286;8.256379078375176e-05;
26;95.56678533554077;88.02083134651184;0.22822138961686986;0.001940448535606265;
27;95.65342664718628;87.15083599090576;0.2167393026670394;0.0013981082011014223;
28;95.90023159980774;87.15083599090576;0.21688564784756495;0.02853434532880783;
29;95.19929885864258;87.29050159454346;0.24346891569246257;0.000600444502197206;
30;95.79988718032837;87.15083599090576;0.21887135881622996;0.003047011326998472;
31;95.66482305526733;87.15083599090576;0.21514518621735598;0.00010735885734902695;
32;95.82671523094177;87.01117038726807;0.20985883811051664;0.0006724412669427693;
33;95.7978367805481;86.87151074409485;0.21308584418752993;0.010037925094366074;
34;95.8844780921936;86.87151074409485;0.21866605971479244;0.000457113521406427;
35;95.95667719841003;86.87151074409485;0.22274913563194687;0.0009979610331356525;
36;95.76895236968994;86.73184514045715;0.2014476947233565;7.575928688049316;
37;95.88589668273926;92.59776473045349;0.22732026854512888;9.999332427978516;
38;96.01396322250366;94.13408041000366;0.2126097948481983;5.191503441892564e-05;
39;96.04331851005554;87.63020634651184;0.20150999932082553;0.0015305839478969574;
40;95.90023159980774;86.73184514045715;0.2054977945709994;0.0011120419949293137;
41;95.72563171386719;86.73184514045715;0.209059569895913;0.02625960484147072;
42;95.92779874801636;86.87151074409485;0.22566247489908542;0.00041694927494972944;
43;95.92779874801636;86.87151074409485;0.20826008001819846;0.0025520543567836285;
44;95.89758515357971;86.73184514045715;0.20538048108983845;8.035673818085343e-05;
45;96.37327790260315;86.73184514045715;0.19341533156026394;0.0005243436899036169;
46;95.81030011177063;86.73184514045715;0.19700760865388375;0.00898749753832817;
47;95.75688242912292;86.73184514045715;0.21294892508399868;0.0003468186769168824;
48;96.25992774963379;86.73184514045715;0.19739330223321053;0.0008733459981158376;
49;95.76895236968994;86.73184514045715;0.20957840731427987;7.671818733215332;
50;96.62094116210938;92.4580991268158;0.18664531127344616;10.349893569946289;
51;96.02888226509094;94.13408041000366;0.19966568781688326;3.858103445963934e-05;
52;95.97111940383911;87.63020634651184;0.199757366158902;0.0012905580224469304;
53;96.20216488838196;86.73184514045715;0.19647748402309761;0.0009661582880653441;
54;96.14440202713013;86.73184514045715;0.20688472423527646;0.02523403987288475;
55;95.95667719841003;86.87151074409485;0.2021365909585023;0.00030273638549260795;
56;96.23104929924011;86.73184514045715;0.18948441162866805;0.002071864902973175;
57;95.9848701953888;86.73184514045715;0.20460655293753927;6.0139092965982854e-05;
58;96.18692398071289;86.73184514045715;0.19883497787314816;0.0004214815853629261;
59;96.31769061088562;86.73184514045715;0.19112645928610103;0.009269910864531994;
60;96.18772268295288;86.59217953681946;0.18742311531940092;0.0002837402862496674;
61;96.28880620002747;86.73184514045715;0.19518309000597103;0.0008048196323215961;
62;96.2030827999115;86.73184514045715;0.19435328573794916;7.521711349487305;
63;96.08664512634277;92.3184335231781;0.19358209297760298;10.32935905456543;
64;96.23104929924011;94.13408041000366;0.19491263382701668;3.2009596907300875e-05;
65;96.28726840019226;87.63020634651184;0.19746983659650208;0.001195794204249978;
66;96.14440202713013;86.59217953681946;0.19146868851936896;0.000923842191696167;
67;96.30491733551025;86.59217953681946;0.1936657574078719;0.025742417201399803;
