Epoch;Acc;val_acc;Loss_train;Loss_test;
0;93.80505681037903;87.890625;0.28325739851066783;0.0026499880477786064;
1;95.19133567810059;87.15083599090576;0.2571678041567226;0.0014225880149751902;
2;95.2635407447815;86.73184514045715;0.23694416250132483;0.02520827390253544;
3;95.92779874801636;87.29050159454346;0.22075455508937905;0.00041899681673385203;
4;96.01444005966187;86.59217953681946;0.19539942456442957;0.0019774313550442457;
5;96.18772268295288;86.87151074409485;0.19592589281526282;4.9876038247020915e-05;
6;96.54873609542847;86.59217953681946;0.1850700787344564;0.0002618656144477427;
7;96.30160331726074;86.73184514045715;0.18472901348947385;0.009899117052555084;
8;96.47948741912842;86.59217953681946;0.17775749812380362;0.00013853173004463315;
9;96.53429388999939;86.31284832954407;0.1641634705232369;0.0006568086100742221;
