# epoch,acc,val_acc,loss_train,val_loss
0.00,92.10,86.07,28.03,0.00
1.00,94.32,85.75,6.53,0.00
2.00,94.51,85.47,3.29,0.07
3.00,95.61,85.89,3.47,0.00
4.00,94.09,86.31,6.72,0.00
5.00,94.14,87.15,1.81,0.00
6.00,94.58,84.78,1.15,0.00
7.00,93.95,87.43,0.89,0.01
8.00,95.71,86.73,0.36,0.00
9.00,96.65,87.01,0.37,0.00
10.00,96.44,86.59,0.31,10366.04
11.00,95.96,92.32,0.51,14662.85
12.00,96.33,94.27,0.33,0.00
13.00,97.05,87.11,0.25,0.00
14.00,97.12,86.03,0.36,0.00
