Epoch;Acc;val_acc;Loss_train;Loss_test;
0;81.97833895683289;85.80729365348816;1.1151897260772623;0.08808930218219757;
1;82.31046795845032;84.91619825363159;1.2155218860474735;0.05744416266679764;
2;82.09386467933655;85.05586385726929;1.0256313736430145;0.05049165338277817;
3;82.88808465003967;85.05586385726929;1.0231056459371795;0.03177919238805771;
4;82.75812268257141;85.05586385726929;0.9885485094462921;0.04013499245047569;
5;82.48375654220581;85.05586385726929;1.0602945175928329;0.013813699595630169;
6;82.81588554382324;85.19552946090698;0.9890174130842574;0.014952380210161209;
7;83.26354026794434;85.19552946090698;0.9176563312258531;0.02916104719042778;
8;82.99885392189026;85.05586385726929;0.9776208805381705;0.0003041629388462752;
9;82.76112675666809;85.05586385726929;0.9942135156536297;0.05252552032470703;
10;82.93140530586243;85.05586385726929;0.9128722558899477;9.105363845825195;
11;83.52346420288086;91.0614550113678;0.973237742637469;10.941217422485352;
12;83.06137323379517;93.99441480636597;0.8697789651650384;0.02782975323498249;
