Epoch;Acc;val_acc;Loss_train;Loss_test;
0;68.04272532463074;47.265625;1.726419578798924;1.8307942152023315;
1;61.403000354766846;42.95676350593567;1.523740852126899;1.3213231563568115;
2;60.30600666999817;37.09902465343475;1.505958953024884;1.2354062795639038;
3;60.176098346710205;33.193862438201904;1.494923436338852;1.2995790243148804;
4;60.32043695449829;33.193862438201904;1.4712050192350603;1.2220218181610107;
5;59.91628170013428;33.891212940216064;1.4731750502046757;1.3563082218170166;
6;60.03175377845764;33.891212940216064;1.4519966857262627;1.2917490005493164;
7;60.29157042503357;34.170153737068176;1.4613432339102237;1.2242913246154785;
8;61.071014404296875;33.75174403190613;1.4518077990199347;1.3851584196090698;
9;60.34976840019226;34.30962264537811;1.4488968094554515;1.3423584699630737;
10;60.78488230705261;34.44909453392029;1.4404111404751623;0.5099458694458008;
11;59.9595844745636;29.986053705215454;1.4498720774749685;0.08213905990123749;
12;60.66685914993286;27.196651697158813;1.4391593911080658;1.3759725093841553;
13;60.84007024765015;34.375;1.4125232823175866;1.8180261850357056;
14;60.23383140563965;36.26220226287842;1.4348346223456756;1.384492039680481;
15;61.30196452140808;36.95955276489258;1.4110051544929487;1.2523753643035889;
16;60.71016192436218;35.983264446258545;1.438873107108453;1.302323341369629;
17;60.52178740501404;34.44909453392029;1.4222757559303845;1.2144944667816162;
18;60.886627435684204;36.26220226287842;1.414210581502249;1.2796618938446045;
19;60.63799262046814;32.63598382472992;1.4420715256596273;1.30888831615448;
20;61.027711629867554;33.193862438201904;1.42226903598248;1.269547462463379;
21;60.478782653808594;33.75174403190613;1.4173240311648867;1.384897232055664;
22;61.143189668655396;35.285913944244385;1.41389909214566;1.366181492805481;
23;62.36918568611145;37.37796247005463;1.362396190055581;0.49225056171417236;
24;60.86893677711487;31.52022361755371;1.4240463413212097;0.0781896561384201;
25;61.04214787483215;28.870293498039246;1.4254165719893457;1.4209386110305786;
26;61.04214787483215;37.63020932674408;1.4005846068710432;1.7772729396820068;
27;61.46073937416077;36.680614948272705;1.4123582146184275;1.3658405542373657;
28;61.720556020736694;36.54114305973053;1.395844352713358;1.26567804813385;
29;60.89780330657959;34.867504239082336;1.3984880227139584;1.2826378345489502;
30;61.482226848602295;34.44909453392029;1.380903651954931;1.2533397674560547;
31;62.39825487136841;34.44909453392029;1.389636416213457;1.370133876800537;
32;62.35565543174744;35.285913944244385;1.3668657599090153;1.2988100051879883;
33;62.42783069610596;37.09902465343475;1.3684037791664;1.2365691661834717;
34;61.61124110221863;34.44909453392029;1.3949240544520387;1.3908066749572754;
