Epoch;Acc;val_acc;Loss_train;Loss_test;
0;72.95034527778625;67.83854365348816;2.3046305413609565;1.2697341442108154;
1;73.13799262046814;70.7112967967987;2.264734258277312;0.8269975185394287;
2;72.93591499328613;68.06136965751648;2.302598199998534;0.648613691329956;
3;72.87817597389221;66.38772487640381;2.225625550912104;0.7288066148757935;
4;72.99364805221558;66.66666865348816;2.2296552338721294;0.6096249222755432;
5;72.4595844745636;66.24825596809387;2.19649482819555;0.7891464233398438;
6;73.29676747322083;66.66666865348816;2.1358306121605923;0.7331087589263916;
7;72.70496487617493;66.8061375617981;2.183267949635107;0.6984166502952576;
8;72.11316227912903;66.94560647010803;2.2217801814817117;0.830985963344574;
9;72.30080962181091;65.69037437438965;2.1872672368417434;0.7329387664794922;
10;72.58949279785156;65.82984924316406;2.182624475509961;0.40617993474006653;
11;72.53175377845764;63.17991614341736;2.0981893308168194;0.1281309723854065;
12;71.92552089691162;61.78521513938904;2.101860333259882;0.6318734884262085;
13;72.53175377845764;64.84375;2.0956359394152777;1.3873534202575684;
14;72.21420407295227;67.64295697212219;2.0728980922258478;0.9113150238990784;
15;72.48845100402832;65.27196764945984;2.038168954518871;0.7245662212371826;
16;72.01834917068481;63.45885396003723;2.047013356051314;0.805732011795044;
17;71.75872325897217;63.598328828811646;2.0618198968643364;0.6733804941177368;
18;71.75230979919434;62.900978326797485;2.0679243326737753;0.8621752262115479;
19;72.17603325843811;62.900978326797485;2.0336553886396076;0.8052582740783691;
20;72.09302186965942;63.04044723510742;2.020145444537318;0.7672376036643982;
21;72.12759852409363;63.598328828811646;2.035022357044264;0.9053807854652405;
22;71.49249315261841;62.622034549713135;1.9645625460230451;0.8101990222930908;
23;71.14607095718384;62.34309673309326;2.087394915331869;0.4208800792694092;
24;71.6512680053711;59.69316363334656;1.8915605027460887;0.11298838257789612;
25;70.88626027107239;58.1589937210083;2.013568425839272;0.7075596451759338;
26;71.24426364898682;61.71875;1.9107752382208447;1.4897170066833496;
27;70.88662981987;64.99302387237549;1.9581429609032563;0.9859607815742493;
28;71.42032384872437;62.4825656414032;1.8996763267913537;0.7923658490180969;
29;71.24711275100708;61.08786463737488;1.923125588315739;0.8738058805465698;
30;70.40992975234985;61.506277322769165;1.9835780443275222;0.730226993560791;
31;71.2759792804718;60.39051413536072;1.8800243048414622;0.9245972037315369;
32;70.56870460510254;60.808926820755005;1.9145992242711796;0.8663154244422913;
33;70.90069055557251;61.227333545684814;1.901144309902852;0.8241223096847534;
34;71.6657042503357;61.6457462310791;1.8615987723473864;0.9675597548484802;
